"Timestamp","DeviceID","Channel","SensorName","SensorID","DataType","Unit","Value"
"2019-10-11T13:37:33.374Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.7"
"2019-10-11T13:37:18.290Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.9"
"2019-10-11T13:37:03.255Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65"
"2019-10-11T13:36:48.265Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.8"
"2019-10-11T13:36:33.288Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.2"
"2019-10-11T13:36:18.310Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.4"
"2019-10-11T13:36:03.179Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.2"
"2019-10-11T13:35:48.204Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.5"
"2019-10-11T13:35:33.238Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.9"
"2019-10-11T13:35:18.215Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66"
"2019-10-11T13:35:03.300Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.7"
"2019-10-11T13:34:48.151Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.7"
"2019-10-11T13:34:33.191Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.6"
"2019-10-11T13:34:18.114Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.5"
"2019-10-11T13:34:03.146Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.6"
"2019-10-11T13:33:48.126Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.9"
"2019-10-11T13:33:33.113Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66"
"2019-10-11T13:33:18.144Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66"
"2019-10-11T13:33:03.091Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.2"
"2019-10-11T13:32:48.195Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.4"
"2019-10-11T13:32:33.229Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.5"
"2019-10-11T13:32:18.102Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.5"
"2019-10-11T13:32:03.038Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.8"
"2019-10-11T13:31:48.112Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.9"
"2019-10-11T13:31:33.444Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.9"
"2019-10-11T13:31:19.835Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.7"
"2019-10-11T13:31:03.094Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.7"
"2019-10-11T13:30:48.068Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66.7"
"2019-10-11T13:30:33.019Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67"
"2019-10-11T13:30:17.962Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.3"
"2019-10-11T13:30:03.008Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.3"
"2019-10-11T13:29:47.948Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.4"
"2019-10-11T13:29:33.037Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.8"
"2019-10-11T13:29:18.019Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","68"
"2019-10-11T13:29:02.939Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","68.3"
"2019-10-11T13:28:48.035Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.8"
"2019-10-11T13:28:32.894Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.6"
"2019-10-11T13:28:17.922Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.7"
"2019-10-11T13:28:02.920Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","67.6"
